t,v_closed,a_cmd_closed,throttle_closed,brake_closed,v_open
20.15,8.99998772953,1.34975210605e-05,0.631172304737,0,7.9100071533
20.2,8.99998808546,1.31059902854e-05,0.631172283156,0,7.9100071533
20.25,8.99998843107,1.27258197121e-05,0.631172262202,0,7.9100071533
20.3,8.99998876665,1.23566795596e-05,0.631172241857,0,7.9100071533
20.35,8.9999890925,1.19982496308e-05,0.631172222102,0,7.9100071533
20.4,8.99998940889,1.1650219032e-05,0.631172202921,0,7.9100071533
20.45,8.9999897161,1.13122859005e-05,0.631172184297,0,7.9100071533
20.5,8.9999900144,1.09841571494e-05,0.631172166213,0,7.9100071533
20.55,8.99999030405,1.06655482009e-05,0.631172148654,0,7.9100071533
20.6,8.99999058529,1.03561827469e-05,0.631172131605,0,7.9100071533
20.65,8.99999085837,1.00557925082e-05,0.631172115051,0,7.9100071533
20.7,8.99999112353,9.76411699405e-06,0.631172098978,0,7.9100071533
20.75,8.999991381,9.48090328361e-06,0.631172083371,0,7.9100071533
20.8,8.99999163099,9.20590579909e-06,0.631172068217,0,7.9100071533
20.85,8.99999187374,8.93888609674e-06,0.631172053503,0,7.9100071533
20.9,8.99999210944,8.67961265776e-06,0.631172039216,0,7.9100071533
20.95,8.99999233831,8.42786068702e-06,0.631172025343,0,7.9100071533
21,8.99999256053,8.18341191771e-06,0.631172011874,0,7.9100071533
21.05,8.99999277631,7.94605441978e-06,0.631171998795,0,7.9100071533
21.1,8.99999298583,7.71558241635e-06,0.631171986096,0,7.9100071533
21.15,8.99999318928,7.4917961097e-06,0.631171973765,0,7.9100071533
21.2,8.99999338682,7.27450149771e-06,0.631171961792,0,7.9100071533
21.25,8.99999357863,7.06351021549e-06,0.631171950167,0,7.9100071533
21.3,8.99999376487,6.85863936543e-06,0.631171938879,0,7.9100071533
21.35,8.99999394572,6.65971135891e-06,0.631171927918,0,7.9100071533
21.4,8.99999412131,6.46655376197e-06,0.631171917276,0,7.9100071533
21.45,8.99999429182,6.27899915067e-06,0.631171906942,0,7.9100071533
21.5,8.99999445738,6.09688495672e-06,0.631171896908,0,7.9100071533
21.55,8.99999461813,5.92005333271e-06,0.631171887166,0,7.9100071533
21.6,8.99999477423,5.74835101332e-06,0.631171877706,0,7.9100071533
21.65,8.99999492579,5.58162918249e-06,0.63117186852,0,7.9100071533
21.7,8.99999507296,5.41974334247e-06,0.631171859601,0,7.9100071533
21.75,8.99999521586,5.26255319073e-06,0.631171850941,0,7.9100071533
21.8,8.99999535462,5.10992249687e-06,0.631171842532,0,7.9100071533
21.85,8.99999548935,4.96171898146e-06,0.631171834367,0,7.9100071533
21.9,8.99999562017,4.81781420856e-06,0.631171826439,0,7.9100071533
21.95,8.9999957472,4.67808346851e-06,0.631171818741,0,7.9100071533
22,8.99999587054,4.5424056685e-06,0.631171811267,0,7.9100071533
22.05,8.99999599031,4.41066323091e-06,0.631171804009,0,7.9100071533
22.1,8.9999961066,4.2827419918e-06,0.631171796962,0,7.9100071533
22.15,8.99999621952,4.15853110116e-06,0.631171790119,0,7.9100071533
22.2,8.99999632916,4.03792292136e-06,0.631171783475,0,7.9100071533
22.25,8.99999643562,3.92081294311e-06,0.631171777023,0,7.9100071533
22.3,8.999996539,3.80709968582e-06,0.631171770759,0,7.9100071533
22.35,8.99999663938,3.69668461548e-06,0.631171764676,0,7.9100071533
22.4,8.99999673684,3.58947205683e-06,0.63117175877,0,7.9100071533
22.45,8.99999683148,3.48536911119e-06,0.631171753035,0,7.9100071533
22.5,8.99999692338,3.3842855764e-06,0.631171747467,0,7.9100071533
22.55,8.99999701261,3.28613386475e-06,0.63117174206,0,7.9100071533
22.6,8.99999709925,3.19082893263e-06,0.63117173681,0,7.9100071533
22.65,8.99999718337,3.09828820235e-06,0.631171731712,0,7.9100071533
22.7,8.99999726506,3.00843149184e-06,0.631171726762,0,7.9100071533
22.75,8.99999734438,2.9211809462e-06,0.631171721956,0,7.9100071533
22.8,8.9999974214,2.83646097134e-06,0.631171717289,0,7.9100071533
22.85,8.99999749618,2.75419816163e-06,0.631171712757,0,7.9100071533
22.9,8.9999975688,2.67432124517e-06,0.631171708357,0,7.9100071533
22.95,8.99999763931,2.59676101741e-06,0.631171704085,0,7.9100071533
23,8.99999770777,2.52145027861e-06,0.631171699936,0,7.9100071533
23.05,8.99999777425,2.44832378105e-06,0.631171695908,0,7.9100071533
23.1,8.9999978388,2.37731817041e-06,0.631171691997,0,7.9100071533
23.15,8.99999790148,2.30837192916e-06,0.631171688199,0,7.9100071533
23.2,8.99999796234,2.2414253257e-06,0.631171684511,0,7.9100071533
23.25,8.99999802144,2.17642035771e-06,0.631171680931,0,7.9100071533
23.3,8.99999807882,2.11330070918e-06,0.631171677454,0,7.9100071533
23.35,8.99999813453,2.05201169763e-06,0.631171674078,0,7.9100071533
23.4,8.99999818864,1.99250022526e-06,0.631171670799,0,7.9100071533
23.45,8.99999824117,1.93471473402e-06,0.631171667616,0,7.9100071533
23.5,8.99999829218,1.87860516458e-06,0.631171664526,0,7.9100071533
23.55,8.99999834171,1.82412290552e-06,0.631171661525,0,7.9100071533
23.6,8.9999983898,1.77122076011e-06,0.631171658611,0,7.9100071533
23.65,8.9999984365,1.71985289743e-06,0.631171655781,0,7.9100071533
23.7,8.99999848184,1.66997481728e-06,0.631171653034,0,7.9100071533
23.75,8.99999852587,1.621543311e-06,0.631171650366,0,7.9100071533
23.8,8.99999856862,1.57451642053e-06,0.631171647776,0,7.9100071533
23.85,8.99999861013,1.52885340903e-06,0.63117164526,0,7.9100071533
23.9,8.99999865044,1.48451471595e-06,0.631171642818,0,7.9100071533
23.95,8.99999868958,1.44146193364e-06,0.631171640447,0,7.9100071533
